"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mgat4b",2.30765699778927,0.2505154572545,0.729085450640935,0.343602326770165,0.73114537463447,NA
"Mgl2",0.0618807323786526,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mgme1",0.397660091376589,0.317632965819678,1.83381139965642,0.173209178369809,0.862487009390332,NA
"Mgmt",0.195290603955223,-2.7270688751951,3.15415633747097,-0.864595341327213,0.387260930398554,NA
"Mgp",0.317759000683032,-1.74757865258472,2.53483510589418,-0.68942498410296,0.490555865476475,NA
"Mgst1",0.0560246009792127,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mgst3",0.997683056704307,1.70236639944466,1.15216686894881,1.47753458750105,0.139532393952306,NA
"Miat",0.5955752583813,1.01221343129369,1.46848808302861,0.689289510069503,0.490641097900648,NA
"Mical1",0.107436000261656,-0.582745293148125,3.1595983338173,-0.184436511094142,0.853671029376853,NA
"Micall2",0.790767479609852,1.09990245859924,1.30238947886414,0.844526523324269,0.398375248483778,NA
"Micos13",0.82367158789116,-1.43098647892341,1.32285039074307,-1.08174476035766,0.279365958138577,NA
"Micu2",0.94192186519517,-1.96041643776366,1.19383806102157,-1.64211252913659,0.100566685597113,NA
"Mid1",1.32013857537004,-0.0727911174120573,0.976558108485795,-0.074538439422641,0.940581955986152,NA
"Mid1ip1",2.25066768291137,1.1526406577402,0.854506617462221,1.34889611640856,0.177370335820044,NA
"Mief2",0.511886913540099,0.357737095023017,1.52700636165244,0.234273480456162,0.81477267262735,NA
"Mif",0.941343300094959,1.61563263627625,1.21049000072786,1.33469308734874,0.181976816953953,NA
"Mif-ps1",0.0589457813943397,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mif-ps11",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mif4gd",1.30528817961735,-0.0101417018329362,0.986764422756786,-0.0102777335694802,0.991799699433882,NA
"Miga2",2.56806620023697,0.566574404955197,0.749425495253784,0.756011649648153,0.449642211073518,NA
"Miip",0.52989781987576,-1.22823466681094,1.60734969803845,-0.764136558652933,0.444785868038907,NA
"Minar1",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mindy3",2.07800693190932,0.961531619752553,0.86436945767925,1.11240813891571,0.265962706795695,NA
"Mindy4",1.06656511784494,0.269380838386835,1.10402730029873,0.243998348875924,0.807232098686266,NA
"Minpp1",2.00304540733336,-0.180653604890551,0.783872663979652,-0.230462947863737,0.817732051923049,NA
"Mios",2.64815573576799,0.253599043618334,0.677261561303496,0.374447714307368,0.708071249666402,NA
"Mipep",1.61120953867362,-0.648867051799237,0.901570494765439,-0.719707505476932,0.471705104135561,NA
"Mipol1",0.146135520844928,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mir1188",0.51825259718072,-1.80789253900088,1.81914171677639,-0.993816216916054,0.320312349510506,NA
"Mir133a-1hg",0.226419456849618,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mir181a-1hg",1.22509172493817,1.58961148024442,1.14644433004874,1.38655793271432,0.165576603361217,NA
"Mir1898",0.0560246009792127,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir1957a",0.0560246009792127,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir1970",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir199a-1",0.20216012182414,-1.15981410323652,3.15959827299569,-0.367076445492824,0.713561996521212,NA
"Mir1b",0.0976453019776114,-2.32464652240526,3.16074699792792,-0.73547377374058,0.462051006588765,NA
