"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pbx4",1.56996025001074,-1.21369624333876,1.12829985307487,-1.07568590036697,0.282067755329074,0.496712848587573
"Ndufc1",2.99796917553901,-0.91510509011381,0.85086744361543,-1.07549665577217,0.282152428659377,0.496798214669654
"Cdh5",5.88132762458236,-0.6932718378024,0.644875124270843,-1.0750481941543,0.282353151760849,0.497087866587692
"Prr11",5.4045177693462,0.86579886371032,0.80543551365579,1.07494498197695,0.282399361318807,0.497105455187972
"Psmb2",18.4629278129445,0.366030702414043,0.340542777731007,1.07484500142055,0.282444128922989,0.497120501342398
"4933426K07Rik",2.22351303262728,1.120677838433,1.04279136644038,1.07469036904141,0.2825133770717,0.497178625504434
"Gm47483",1.2455151865138,1.58348856321112,1.47376561838291,1.07445074268228,0.282620710332515,0.497198379740746
"Sfmbt1",19.0266871102465,0.340665103311617,0.317068047604377,1.07442268587304,0.282633279325122,0.497198379740746
"Ssh3",4.96538665849969,0.596011637974822,0.554664673138166,1.07454407471585,0.282578901831383,0.497198379740746
"Gm45235",2.14366079967259,1.00396468989551,0.935015962758501,1.0737406952215,0.282938916550812,0.497563073999864
"Opa3",27.9237759160273,0.305534287956634,0.284542834244821,1.07377256140547,0.282924630588724,0.497563073999864
"Slc12a5",396.430086260681,0.109597921550768,0.102073337538089,1.07371742899923,0.282949347363857,0.497563073999864
"Cd24a",10.1235155742823,-0.425262127306952,0.396274678133007,-1.07314989014821,0.283203869534222,0.497946849776736
"Ten1",7.99420645875556,-0.550916258419105,0.513449080951606,-1.07297155425434,0.283283879228601,0.49802372773313
"Brdt",1.29218761738041,-1.35879937995004,1.26671441552393,-1.07269591574674,0.283407573477811,0.498062633644253
"Gstm1",2.67322328825466,-0.991719355577766,0.924525191771923,-1.072679646162,0.283414875683906,0.498062633644253
"Rnf31",11.4406873153582,0.441344909596522,0.41143120069291,1.07270646672696,0.283402837995929,0.498062633644253
"Hars",12.2140641438143,-0.443022862191629,0.41323610423309,-1.0720816928952,0.283683340831429,0.498406791207292
"Raf1",16.2100234961265,-0.425709135264449,0.397066318694459,-1.07213610226162,0.283658905350338,0.498406791207292
"Fbxl17",21.8634612919543,-0.323322123749179,0.301626498395633,-1.07192877770669,0.283752023334413,0.498463652920109
"Efcab15",1.66018631033898,-1.14433840684076,1.06792317763595,-1.07155498710494,0.283919960361304,0.498672333749054
"Kdelr2",7.48532628063161,-0.613236200953613,0.572314220176745,-1.07150264545974,0.283943481839625,0.498672333749054
"Rps6",0.799247960256265,-1.97016678840474,1.83992876055581,-1.0707842774356,0.284266437971443,0.499141865593731
"Rtca",16.9836912777958,-0.38831526494393,0.362658553685761,-1.0707461908658,0.284283567456918,0.499141865593731
"Amz2",9.94964096981281,-0.502554221560306,0.46941471193755,-1.07059750957947,0.284350443749885,0.499195425999894
"A730036I17Rik",2.43952740943961,-0.894122341591576,0.835398223236696,-1.07029476089542,0.284486651898397,0.499306815512211
"AI987944",2.39105184566994,0.994973619830414,0.929619892589995,1.07030155847713,0.284483593147923,0.499306815512211
"Gm11410",2.80886284923418,-1.00133857753226,0.936150777678552,-1.06963386818452,0.284784144199543,0.49963727203614
"Mrm1",1.18384121324353,-1.44075054803241,1.34689080735094,-1.06968622858603,0.284760567169214,0.49963727203614
"Sh3yl1",5.36107166052872,-0.761892826191515,0.712217602126797,-1.06974725690067,0.284733088786195,0.49963727203614
"Cdk11b",24.8930189856417,0.300485614022758,0.280975535461461,1.06943692990657,0.284872834101016,0.499679248078131
"Pex3",5.01669380977652,0.717419160837829,0.670849424617346,1.06941905964523,0.284880882784071,0.499679248078131
"Cul4a",32.0706925088818,0.285855659410798,0.267528042384801,1.06850727446222,0.285291750762869,0.500335967188906
"Chchd7",3.99882797025224,0.786674288873617,0.73640751742629,1.06825944909282,0.285403494868533,0.50035191468811
"Ell2",4.46031007409947,0.671826427145041,0.628906950805431,1.06824455713941,0.285410210571455,0.50035191468811
"Slc16a6",27.3724855592489,0.396193610801231,0.370845174054384,1.06835315252917,0.285361240644165,0.50035191468811
"Gm36527",1.52158822868217,-1.29803156389183,1.21542600123532,-1.06796428788964,0.285536621238146,0.500486533453964
