"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4930579C12Rik",0.124491472994614,-2.73652450886338,1.98154081308352,-1.38100840053101,0.167276377747172,0.319133799511429
"Arfgef1",41.8198476111466,-0.360637305752436,0.261177798784616,-1.3808114909868,0.167336929412108,0.319188580361618
"Safb2",66.4710213030542,0.30019082644905,0.217402626606602,1.38080588599445,0.167338653244627,0.319188580361618
"Ccdc109b",1.93761672133394,1.25584032630567,0.909631174847977,1.38060387663775,0.167400790745215,0.319275086810862
"Clca3a2",0.0847846746029037,-3.26440673200196,2.36482878825062,-1.38039876215174,0.167463901108638,0.319363431219911
"1700001G17Rik",0.0774029623809569,-3.37807372915221,2.44746662494258,-1.38023280674214,0.167514975945743,0.319407563720013
"Stard5",0.334765005154978,-1.29308926503867,0.93687562034757,-1.38021444571153,0.16752062749965,0.319407563720013
"Dguok",14.4435278904391,0.672065757732763,0.487001676910942,1.38000707101397,0.167584467699677,0.319497259708886
"Gm11722",0.0405897236976404,-4.250340921062,3.08011437830275,-1.3799295737206,0.167608329893873,0.3195107278925
"Pbx2",9.49728437167109,0.95880764109804,0.695155812762229,1.37927011972781,0.167811485659705,0.319865945358579
"Xkr8",0.295501970453651,-1.42908799825375,1.03637725044083,-1.37892644560258,0.167917433458983,0.320035821825983
"Rian",9.9488804885768,0.893664652430556,0.648298337598964,1.3784774703269,0.168055919139622,0.320267672372983
"Pitpnm2",8.78859093482934,-0.831818622263397,0.603466618770591,-1.3784003893339,0.168079703266782,0.320280909220342
"Gm38299",0.309860447731358,-1.39427802216819,1.01164141933746,-1.37823342887771,0.168131229285222,0.320328005779797
"Hykk",0.32664664541662,-1.30861587723413,0.949503173887385,-1.37821116687425,0.168138100504994,0.320328005779797
"Six5",0.282828042846969,-1.45450901459816,1.05555668250247,-1.37795443741578,0.168217355891951,0.320446902996575
"Rcor3",32.2950767598544,-0.389878391114915,0.282978537491975,-1.37776664820727,0.168275346375098,0.320525271720482
"Gm9752",0.278121778041961,-1.55911271765435,1.13187577965535,-1.37745921034647,0.168370317504803,0.320663070940798
"Nup210l",0.328791151163552,-1.30519392156759,0.947561947012888,-1.37742331853036,0.168381407526244,0.320663070940798
