"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nubpl",0.208107165453007,-0.350822864948087,3.0757650710862,-0.11406035794021,0.909189946861103,NA
"Nucb2",0.730052535273628,-0.0428035192522331,1.29306723939091,-0.0331023151374521,0.973592996550442,NA
"Nudc",0.585546982850078,0.24542916111797,1.49086926509213,0.164621517704172,0.869241893610683,NA
"Nudc-ps1",0.117905333357865,0.582723862559211,3.15959812049784,0.184429740851788,0.853676340151679,NA
"Nudcd1",1.37058587408312,0.703227188251511,0.927774851359588,0.75797181527499,0.448467855779989,NA
"Nudcd2",0.0834507675940237,0.611030516968597,3.16010206488309,0.193357842380703,0.846678729258255,NA
"Nudt1",0.297923616687652,1.17703559758943,2.40253596689885,0.489913830138713,0.624194876047799,NA
"Nudt10",0.822313301764964,1.06344263870433,1.28227809185661,0.829338538541649,0.406912869317148,NA
"Nudt11",0.981595685330601,-0.957491636129696,1.14315976518256,-0.837583394108333,0.402264722391875,NA
"Nudt12",0.708427103159762,1.70652837018577,1.46148782032679,1.16766513305885,0.242941866269796,NA
"Nudt13",0.563796221858379,-0.644496015892621,1.55647625977571,-0.414073784835942,0.678820070934831,NA
"Nudt14",0.702717280888244,-0.810762492604454,1.31746073189573,-0.615397842968592,0.538292015574587,NA
"Nudt16",0.356764715283378,2.26812070682894,2.13904085328754,1.06034473504469,0.288987794474597,NA
"Nudt16l1",1.26632572683802,-1.61472553647696,1.10303350518167,-1.46389527506783,0.143222564590714,NA
"Nudt17",0.312222833869853,1.16099173630596,2.60159227657812,0.446261986076085,0.655408012072555,NA
"Nudt18",0.561223038044244,-0.630547276461466,1.48110695997932,-0.425727036263655,0.670306759046557,NA
"Nudt19",0.30508760318764,-0.908691976032531,2.31731210668067,-0.39213188996546,0.694960765814711,NA
"Nudt2",0.198421149967576,-0.289130668342863,3.11667446945457,-0.0927689661453357,0.926087106089505,NA
"Nudt21",1.51485666513606,1.54480204092655,1.00761259826714,1.53313093105748,0.125243597922292,NA
"Nudt22",0.27884605434786,0.38824535982891,2.51450497919888,0.154402303053941,0.877292537861431,NA
"Nudt5",0.730193922818129,0.968143480674388,1.32141663392353,0.732655739166677,0.463768425694136,NA
